product_name,category,unit_price
H&M Vintage Jeans,Apparel,46.2
Panasonic Advanced Gaming Console,Electronics,1596.87
Under Armour Premium Dress,Apparel,102.94
Samsung Lite Gaming Console,Electronics,173.52
Zara Cotton Sweater,Apparel,88.95
H&M Slim-Fit Jeans,Apparel,80.04
Levis Vintage Dress,Apparel,94.13
Bose Bluetooth Monitor,Electronics,1337.4
Nike Slim-Fit Running Shoes,Apparel,120.91
Spalding Performance Water Bottle,Sports,681.22
Weber Pro-Series Vacuum Cleaner,Home & Garden,257.78
Ashley Smart Grill,Home & Garden,239.41
Sony Ultra-Slim Smart TV 4K,Electronics,1602.59
KitchenAid Heavy Duty Bed Frame,Home & Garden,591.16
Apple Advanced Gaming Console,Electronics,842.65
IKEA Smart Cooler,Home & Garden,670.27
Kraft Natural Sparkling Water,Grocery,17.58
Spalding Official Size Dumbbells,Sports,733.01
Asus Ultra-Slim Monitor,Electronics,1794.74
Dell Plus Laptop Pro,Electronics,282.66
Zara Vintage Sweater,Apparel,148.23
Asus Portable Tablet,Electronics,1353.09
HP Lite Smartwatch,Electronics,1477.65
Kirkland Fresh Organic Coffee,Grocery,9.33
HP Portable Laptop Pro,Electronics,1839.11
Coleman Official Size Basketball,Sports,622.85
Dell Pro Laptop Pro,Electronics,2132.4
Bowflex Performance Basketball,Sports,964.03
Kirkland Roasted Cereal,Grocery,16.04
Bose Pro Laptop Pro,Electronics,622.66
H&M Cotton T-Shirt,Apparel,99.29
Yeti Modern Sofa,Home & Garden,62.02
Kraft Organic Whole Wheat Bread,Grocery,18.53
Black+Decker Stainless Steel Coffee Maker,Home & Garden,592.27
Coca-Cola Gluten-Free Organic Coffee,Grocery,15.35
General Mills Organic Protein Bar,Grocery,2.49
Nestle Roasted Pasta,Grocery,9.57
Coleman Advanced Baseball Glove,Sports,262.12
Pepsi Organic Olive Oil,Grocery,12.83
Levis Classic Sweater,Apparel,59.66
Gatorade Durable Dumbbells,Sports,423.6
Ashley Heavy Duty Power Drill,Home & Garden,328.2
Asus Portable Wireless Earbuds,Electronics,2043.62
Titleist Indoor/Outdoor Treadmill,Sports,941.4
Weber Electric Bed Frame,Home & Garden,146.6
Kelloggs Gluten-Free Organic Coffee,Grocery,13.45
Spalding Advanced Treadmill,Sports,410.44
Panasonic Plus Laptop Pro,Electronics,1009.77
Adidas Athletic Hoodie,Apparel,112.81
Asus Ultra-Slim Smartphone 5G,Electronics,1403.3
Coleman ProGrade Tennis Racket,Sports,909.4
Dyson Ergonomic Sofa,Home & Garden,258.17
Apple Pro Digital Camera,Electronics,247.51
General Mills Sugar-Free Cereal,Grocery,16.07
Weber Heavy Duty Tool Set,Home & Garden,633.27
Adidas Classic Hoodie,Apparel,145.93
Rawlings Indoor/Outdoor Water Bottle,Sports,586.94
Bose Advanced Smartwatch,Electronics,183.69
IKEA Heavy Duty Power Drill,Home & Garden,196.58
DeWalt Ergonomic Power Drill,Home & Garden,457.11
Zara Vintage Jeans,Apparel,93.8
Ralph Lauren Slim-Fit Sweater,Apparel,67.98
KitchenAid Stainless Steel Sofa,Home & Garden,767.62
Ralph Lauren Vintage Shorts,Apparel,18.34
Kraft Natural Olive Oil,Grocery,20.32
Spalding Advanced Water Bottle,Sports,65.38
Ralph Lauren Vintage Socks,Apparel,77.66
Coleman Advanced Camping Tent,Sports,85.09
Panasonic Advanced Smart TV 4K,Electronics,1416.79
Nike Cotton T-Shirt,Apparel,144.37
Titleist ProGrade Baseball Glove,Sports,111.54
General Mills Family Size Protein Bar,Grocery,14.98
Adidas Casual Sneakers,Apparel,27.77
Spalding Advanced Tennis Racket,Sports,136.43
Callaway Indoor/Outdoor Basketball,Sports,257.16
Great Value Family Size Pasta,Grocery,10.59
General Mills Gluten-Free Cereal,Grocery,18.41
Zara Performance Dress,Apparel,87.66
Nike Vintage Sneakers,Apparel,103.86
Spalding Advanced Camping Tent,Sports,605.37
H&M Premium Running Shoes,Apparel,35.06
HP Plus Tablet,Electronics,2003.91
Bowflex Durable Golf Clubs,Sports,682.38
Nike Vintage Running Shoes,Apparel,139.14
HP Max Smartphone 5G,Electronics,2007.94
Callaway Indoor/Outdoor Yoga Mat,Sports,734.91
IKEA Compact Vacuum Cleaner,Home & Garden,75.91
Samsung Pro Laptop Pro,Electronics,1068.76
Wilson Lightweight Tennis Racket,Sports,526.82
General Mills Premium Cereal,Grocery,25.91
Kirkland Natural Protein Bar,Grocery,24.77
Gap Slim-Fit Sneakers,Apparel,77.73
Gap Casual Sweater,Apparel,87.49
Under Armour Athletic Jacket,Apparel,13.53
Nestle Family Size Cereal,Grocery,20.72
Sony Advanced Monitor,Electronics,689.85
DeWalt Pro-Series Coffee Maker,Home & Garden,595.97
Yeti Ergonomic Power Drill,Home & Garden,491.46
DeWalt Smart Grill,Home & Garden,425.56
LG Ultra-Slim Digital Camera,Electronics,108.67
Adidas Cotton Hoodie,Apparel,67.03
Dyson Smart Tool Set,Home & Garden,720.36
Dell Portable Monitor,Electronics,1463.94
Sony Bluetooth Digital Camera,Electronics,2034.89
Wilson Performance Baseball Glove,Sports,578.54
Gap Premium T-Shirt,Apparel,92.32
Weber Ergonomic Blender,Home & Garden,358.4
Samsung Plus Wireless Earbuds,Electronics,470.98
IKEA Electric Grill,Home & Garden,194.78
Nestle Gluten-Free Almond Milk,Grocery,24.38
H&M Slim-Fit Jacket,Apparel,102.82
Black+Decker Compact Cooler,Home & Garden,720.99
Kraft Roasted Pasta,Grocery,8.14
Levis Cotton Shorts,Apparel,29.34
IKEA Compact Grill,Home & Garden,613.69
LG Lite Digital Camera,Electronics,2415.82
Spalding Lightweight Yoga Mat,Sports,676.63
Dyson Modern Lawn Mower,Home & Garden,315.08
LG Portable Smartphone 5G,Electronics,972.86
Kelloggs Natural Mixed Nuts,Grocery,21.4
Kelloggs Roasted Mixed Nuts,Grocery,22.6
Puma Vintage Jacket,Apparel,106.65
KitchenAid Ergonomic Sofa,Home & Garden,555.56
Levis Athletic Dress,Apparel,81.48
Kelloggs Family Size Mixed Nuts,Grocery,19.8
Coleman Indoor/Outdoor Tennis Racket,Sports,682.56
Sony Portable Tablet,Electronics,181.41
Apple Lite Wireless Earbuds,Electronics,2130.29
Gatorade Official Size Basketball,Sports,610.25
Black+Decker Stainless Steel Grill,Home & Garden,668.11
Kraft Fresh Organic Coffee,Grocery,19.02
Samsung Pro Monitor,Electronics,308.23
Weber Ergonomic Grill,Home & Garden,675.92
Coca-Cola Fresh Sparkling Water,Grocery,18.72
Great Value Sugar-Free Cereal,Grocery,19.4
Zara Classic Jeans,Apparel,80.77
Sony Ultra-Slim Smartphone 5G,Electronics,1674.71
HP Plus Gaming Console,Electronics,1067.11
Kirkland Family Size Pasta,Grocery,20.83
Bose Ultra-Slim Gaming Console,Electronics,1892.68
H&M Classic Sneakers,Apparel,93.45
Ralph Lauren Classic Sweater,Apparel,70.94
LG Max Smart TV 4K,Electronics,1075.8
DeWalt Smart Sofa,Home & Garden,30.17
Great Value Family Size Sparkling Water,Grocery,23.95
Bose Max Tablet,Electronics,1823.87
Ralph Lauren Athletic Sweater,Apparel,36.58
Black+Decker Modern Vacuum Cleaner,Home & Garden,292.76
HP Ultra-Slim Laptop Pro,Electronics,1296.79
Ashley Modern Lawn Mower,Home & Garden,696.85
H&M Slim-Fit T-Shirt,Apparel,11.39
Kraft Sugar-Free Organic Coffee,Grocery,20.66
Callaway Official Size Basketball,Sports,468.82
Ashley Smart Power Drill,Home & Garden,690.3
Adidas Performance Jacket,Apparel,66.49
Titleist Performance Tennis Racket,Sports,821.59
Kraft Fresh Whole Wheat Bread,Grocery,9.38
Wilson Durable Yoga Mat,Sports,386.21
Samsung Pro Digital Camera,Electronics,1257.74
Panasonic Advanced Smartphone 5G,Electronics,197.56
General Mills Roasted Organic Coffee,Grocery,17.23
Kirkland Premium Almond Milk,Grocery,6.55
Adidas Cotton Jacket,Apparel,20.9
Bose Plus Laptop Pro,Electronics,2156.13
Kraft Family Size Organic Coffee,Grocery,8.81
Weber Electric Tool Set,Home & Garden,252.51
Zara Vintage T-Shirt,Apparel,62.79
Coca-Cola Gluten-Free Pasta,Grocery,5.83
Bowflex Performance Tennis Racket,Sports,422.31
Apple Portable Tablet,Electronics,147.54
H&M Athletic T-Shirt,Apparel,143.79
Nike Performance Jeans,Apparel,35.07
DeWalt Modern Bed Frame,Home & Garden,138.72
Bose Bluetooth Smart TV 4K,Electronics,316.27
Coleman Performance Water Bottle,Sports,778.61
Adidas Classic Sweater,Apparel,36.88
Kraft Sugar-Free Protein Bar,Grocery,24.5
DeWalt Heavy Duty Sofa,Home & Garden,83.16
Ralph Lauren Casual Shorts,Apparel,56.87
KitchenAid Pro-Series Sofa,Home & Garden,489.28
Nike Premium Sneakers,Apparel,63.5
KitchenAid Compact Power Drill,Home & Garden,181.45
Zara Casual T-Shirt,Apparel,43.25
Gatorade Lightweight Tennis Racket,Sports,885.43
Panasonic Lite Monitor,Electronics,824.45
Under Armour Athletic Socks,Apparel,22.57
DeWalt Stainless Steel Grill,Home & Garden,402.57
Gatorade Performance Baseball Glove,Sports,966.34
Ralph Lauren Vintage Running Shoes,Apparel,38.81
Nike Casual Jeans,Apparel,87.56
Dell Ultra-Slim Tablet,Electronics,2302.06
H&M Vintage Hoodie,Apparel,98.86
Ralph Lauren Classic Sneakers,Apparel,36.1
Sony Bluetooth Smart TV 4K,Electronics,2394.98
Callaway Advanced Golf Clubs,Sports,263.39
Yeti Ergonomic Grill,Home & Garden,373.98
Great Value Premium Organic Coffee,Grocery,16.4
HP Pro Monitor,Electronics,342.48
Coleman Official Size Baseball Glove,Sports,566.35
Apple Ultra-Slim Wireless Earbuds,Electronics,2151.94
Samsung Advanced Smart TV 4K,Electronics,1683.97
Rawlings ProGrade Baseball Glove,Sports,197.99
Levis Performance Jacket,Apparel,82.52
Sony Advanced Wireless Earbuds,Electronics,1101.42
Adidas Performance Dress,Apparel,24.86
Great Value Sugar-Free Olive Oil,Grocery,22.09
Nike Premium Running Shoes,Apparel,43.57
Kirkland Gluten-Free Cereal,Grocery,6.67
Ralph Lauren Premium Socks,Apparel,117.62
LG Lite Smart TV 4K,Electronics,2093.7
Puma Premium Dress,Apparel,72.87
Rawlings Lightweight Golf Clubs,Sports,342.44
Apple Max Gaming Console,Electronics,1767.12
Gatorade Indoor/Outdoor Baseball Glove,Sports,30.79
Coleman ProGrade Camping Tent,Sports,93.52
Kelloggs Premium Olive Oil,Grocery,20.38
Nestle Gluten-Free Sparkling Water,Grocery,23.11
Samsung Advanced Monitor,Electronics,808.74
Black+Decker Electric Vacuum Cleaner,Home & Garden,615.51
Apple Max Laptop Pro,Electronics,1560.72
Bowflex Official Size Yoga Mat,Sports,434.12
DeWalt Compact Power Drill,Home & Garden,658.82
Wilson ProGrade Baseball Glove,Sports,755.15
Gatorade Advanced Baseball Glove,Sports,77.84
Callaway Official Size Baseball Glove,Sports,976.97
Zara Performance Running Shoes,Apparel,51.99
General Mills Fresh Protein Bar,Grocery,16.34
Coca-Cola Natural Olive Oil,Grocery,17.94
Kirkland Gluten-Free Protein Bar,Grocery,17.86
Dyson Heavy Duty Sofa,Home & Garden,353.97
Pepsi Organic Cereal,Grocery,23.83
Nike Athletic Dress,Apparel,73.96
HP Portable Tablet,Electronics,1758.06
Dyson Smart Cooler,Home & Garden,694.48
Samsung Bluetooth Wireless Earbuds,Electronics,218.45
Weber Ergonomic Lawn Mower,Home & Garden,666.38
Dyson Electric Tool Set,Home & Garden,178.36
Nike Cotton Running Shoes,Apparel,56.58
Zara Slim-Fit Socks,Apparel,74.45
Bose Advanced Digital Camera,Electronics,1788.69
General Mills Premium Sparkling Water,Grocery,8.75
Zara Athletic Jacket,Apparel,35.8
Bose Lite Monitor,Electronics,1534.45
Black+Decker Ergonomic Coffee Maker,Home & Garden,718.33
Rawlings Lightweight Dumbbells,Sports,516.32
Samsung Ultra-Slim Smartwatch,Electronics,732.8
Coleman Lightweight Baseball Glove,Sports,959.49
DeWalt Stainless Steel Cooler,Home & Garden,72.32
Pepsi Gluten-Free Protein Bar,Grocery,15.88
Kraft Sugar-Free Almond Milk,Grocery,14.24
Rawlings Performance Yoga Mat,Sports,326.71
LG Advanced Monitor,Electronics,2364.53
HP Lite Wireless Earbuds,Electronics,1366.97
LG Max Digital Camera,Electronics,1152.36
LG Portable Smart TV 4K,Electronics,1846.24
Gap Slim-Fit Running Shoes,Apparel,146.84
Kelloggs Premium Cereal,Grocery,22.47
Gap Athletic Hoodie,Apparel,107.3
Kraft Natural Organic Coffee,Grocery,25.76
Ralph Lauren Classic Socks,Apparel,118.1
Dyson Electric Cooler,Home & Garden,316.47
Dell Pro Smartphone 5G,Electronics,276.5
Ralph Lauren Classic T-Shirt,Apparel,65.23
Coca-Cola Organic Organic Coffee,Grocery,10.34
DeWalt Smart Coffee Maker,Home & Garden,240.58
Dell Lite Wireless Earbuds,Electronics,996.4
Nike Performance Sneakers,Apparel,95.03
Adidas Slim-Fit Running Shoes,Apparel,22.4
Dell Advanced Tablet,Electronics,1861.97
IKEA Electric Coffee Maker,Home & Garden,53.37
IKEA Pro-Series Vacuum Cleaner,Home & Garden,297.82
Under Armour Performance Socks,Apparel,86.27
Gatorade Indoor/Outdoor Camping Tent,Sports,229.19
Adidas Casual Shorts,Apparel,106.21
Gatorade Performance Camping Tent,Sports,323.14
Sony Ultra-Slim Smartwatch,Electronics,795.03
Under Armour Performance Running Shoes,Apparel,111.78
Under Armour Casual Sweater,Apparel,53.43
Nestle Sugar-Free Cereal,Grocery,8.18
Wilson Performance Dumbbells,Sports,779.24
Sony Ultra-Slim Digital Camera,Electronics,2029.5
Sony Pro Wireless Earbuds,Electronics,1464.52
LG Advanced Smart TV 4K,Electronics,2176.6
Levis Cotton Jacket,Apparel,25.74
Adidas Vintage Socks,Apparel,46.05
Asus Lite Smartwatch,Electronics,2360.31
DeWalt Modern Grill,Home & Garden,48.98
Panasonic Max Gaming Console,Electronics,1633.46
Coleman Indoor/Outdoor Yoga Mat,Sports,655.43
Ashley Smart Sofa,Home & Garden,383.69
Kirkland Roasted Sparkling Water,Grocery,14.6
H&M Athletic Sneakers,Apparel,60.41
Kraft Organic Protein Bar,Grocery,22.86
KitchenAid Smart Coffee Maker,Home & Garden,218.38
Samsung Ultra-Slim Gaming Console,Electronics,2198.95
Sony Bluetooth Smartphone 5G,Electronics,507.15
Dyson Modern Coffee Maker,Home & Garden,43.47
H&M Cotton Sneakers,Apparel,90.19
Weber Smart Vacuum Cleaner,Home & Garden,511.75
Levis Cotton Hoodie,Apparel,59.35
H&M Slim-Fit Hoodie,Apparel,28.18
Panasonic Max Smart TV 4K,Electronics,187.72
Black+Decker Heavy Duty Grill,Home & Garden,614.41
Nike Classic Hoodie,Apparel,80.09
Apple Pro Monitor,Electronics,434.06
Nestle Sugar-Free Whole Wheat Bread,Grocery,9.42
Bowflex Performance Yoga Mat,Sports,414.39
Apple Ultra-Slim Smartwatch,Electronics,918.64
Samsung Max Smart TV 4K,Electronics,1433.26
Under Armour Slim-Fit Hoodie,Apparel,45.33
Kirkland Premium Whole Wheat Bread,Grocery,8.37
Zara Casual Running Shoes,Apparel,135.41
Zara Vintage Hoodie,Apparel,136.98
Pepsi Family Size Cereal,Grocery,25.23
Dyson Pro-Series Bed Frame,Home & Garden,378.72
KitchenAid Smart Lawn Mower,Home & Garden,140.78
Callaway ProGrade Golf Clubs,Sports,118.09
Apple Ultra-Slim Monitor,Electronics,1366.33
Adidas Slim-Fit Hoodie,Apparel,47.25
Adidas Slim-Fit Jacket,Apparel,134.74
Nike Performance Dress,Apparel,89.73
Bowflex Advanced Tennis Racket,Sports,834.91
Panasonic Max Smartwatch,Electronics,810.41
Samsung Max Gaming Console,Electronics,2343.63
Great Value Fresh Whole Wheat Bread,Grocery,8.06
IKEA Compact Tool Set,Home & Garden,732.4
IKEA Ergonomic Lawn Mower,Home & Garden,517.55
Kraft Gluten-Free Whole Wheat Bread,Grocery,11.0
Puma Premium Socks,Apparel,137.34
Adidas Casual Running Shoes,Apparel,124.75
Black+Decker Ergonomic Bed Frame,Home & Garden,642.23
Puma Premium Hoodie,Apparel,124.23
Ralph Lauren Vintage Hoodie,Apparel,124.92
General Mills Natural Almond Milk,Grocery,24.28
H&M Casual Socks,Apparel,34.35
Sony Plus Gaming Console,Electronics,1360.26
IKEA Stainless Steel Sofa,Home & Garden,658.36
Pepsi Family Size Olive Oil,Grocery,7.67
H&M Vintage Running Shoes,Apparel,116.73
General Mills Premium Organic Coffee,Grocery,12.61
Wilson Lightweight Dumbbells,Sports,222.6
LG Ultra-Slim Smartwatch,Electronics,1689.71
Wilson Durable Golf Clubs,Sports,456.36
Adidas Performance T-Shirt,Apparel,110.62
IKEA Pro-Series Bed Frame,Home & Garden,448.06
Yeti Compact Blender,Home & Garden,773.69
Puma Vintage Sweater,Apparel,100.72
Apple Max Monitor,Electronics,242.64
Bose Portable Gaming Console,Electronics,635.54
Kirkland Roasted Whole Wheat Bread,Grocery,11.86
Nike Slim-Fit Dress,Apparel,57.39
Levis Premium Jacket,Apparel,118.06
Dyson Heavy Duty Coffee Maker,Home & Garden,402.59
Black+Decker Compact Grill,Home & Garden,184.7
Samsung Advanced Smartwatch,Electronics,758.42
Coca-Cola Sugar-Free Organic Coffee,Grocery,3.74
H&M Classic T-Shirt,Apparel,86.47
Nestle Premium Mixed Nuts,Grocery,5.08
Ashley Stainless Steel Tool Set,Home & Garden,761.72
HP Bluetooth Smart TV 4K,Electronics,1362.44
Gatorade Lightweight Camping Tent,Sports,412.47
Black+Decker Smart Lawn Mower,Home & Garden,286.64
IKEA Compact Blender,Home & Garden,641.35
Coca-Cola Roasted Whole Wheat Bread,Grocery,12.98
Ashley Pro-Series Grill,Home & Garden,188.61
Under Armour Classic Sneakers,Apparel,68.65
H&M Cotton Hoodie,Apparel,17.32
Weber Electric Power Drill,Home & Garden,799.58
Ralph Lauren Casual T-Shirt,Apparel,85.55
Pepsi Sugar-Free Sparkling Water,Grocery,13.18
Bowflex Durable Treadmill,Sports,311.66
Asus Lite Gaming Console,Electronics,1048.15
Apple Plus Tablet,Electronics,1583.31
Nike Classic Socks,Apparel,28.99
Bose Pro Digital Camera,Electronics,1758.71
Asus Portable Laptop Pro,Electronics,352.13
Bowflex ProGrade Baseball Glove,Sports,376.22
IKEA Electric Cooler,Home & Garden,789.17
Kirkland Premium Pasta,Grocery,17.61
Weber Electric Grill,Home & Garden,738.24
Apple Lite Tablet,Electronics,282.38
Pepsi Natural Protein Bar,Grocery,15.05
Coca-Cola Natural Mixed Nuts,Grocery,19.76
Yeti Ergonomic Sofa,Home & Garden,497.17
Bowflex Performance Treadmill,Sports,99.84
Dyson Modern Tool Set,Home & Garden,150.59
Dell Lite Digital Camera,Electronics,792.51
H&M Vintage T-Shirt,Apparel,19.19
Great Value Organic Olive Oil,Grocery,11.02
Nike Premium T-Shirt,Apparel,123.23
Coleman Performance Baseball Glove,Sports,371.34
Coleman Durable Basketball,Sports,280.4
Yeti Pro-Series Blender,Home & Garden,217.21
Coca-Cola Premium Cereal,Grocery,17.48
Ashley Pro-Series Vacuum Cleaner,Home & Garden,351.64
Yeti Compact Lawn Mower,Home & Garden,382.82
Yeti Pro-Series Grill,Home & Garden,669.26
IKEA Smart Grill,Home & Garden,792.79
Ashley Compact Lawn Mower,Home & Garden,283.74
Black+Decker Ergonomic Grill,Home & Garden,186.7
Dell Ultra-Slim Smartwatch,Electronics,2189.73
Weber Pro-Series Sofa,Home & Garden,714.22
Wilson Official Size Camping Tent,Sports,858.72
Adidas Casual Jacket,Apparel,65.45
Levis Performance T-Shirt,Apparel,46.72
Ralph Lauren Slim-Fit T-Shirt,Apparel,111.0
Nestle Roasted Whole Wheat Bread,Grocery,5.02
Dyson Modern Sofa,Home & Garden,437.74
Coca-Cola Gluten-Free Whole Wheat Bread,Grocery,13.61
Samsung Plus Tablet,Electronics,1104.34
Puma Slim-Fit Jeans,Apparel,47.13
Ralph Lauren Athletic Sneakers,Apparel,142.83
Bose Plus Digital Camera,Electronics,2038.09
Rawlings ProGrade Basketball,Sports,545.05
Dell Advanced Smartphone 5G,Electronics,336.81
Black+Decker Stainless Steel Cooler,Home & Garden,37.74
Gap Premium Running Shoes,Apparel,143.07
Sony Portable Gaming Console,Electronics,2416.75
Dyson Ergonomic Coffee Maker,Home & Garden,37.68
Asus Plus Wireless Earbuds,Electronics,1991.72
Under Armour Classic Socks,Apparel,13.47
Bose Advanced Gaming Console,Electronics,511.82
Pepsi Premium Whole Wheat Bread,Grocery,8.44
Adidas Classic Dress,Apparel,79.28
IKEA Smart Power Drill,Home & Garden,615.97
Yeti Pro-Series Lawn Mower,Home & Garden,611.3
Gap Athletic Jacket,Apparel,89.65
Nike Classic Sneakers,Apparel,73.55
Bose Plus Smart TV 4K,Electronics,1357.03
Coca-Cola Natural Whole Wheat Bread,Grocery,10.9
Kirkland Family Size Cereal,Grocery,21.63
Ashley Electric Cooler,Home & Garden,290.26
Panasonic Pro Laptop Pro,Electronics,1152.02
Kelloggs Natural Protein Bar,Grocery,20.14
Bowflex Indoor/Outdoor Dumbbells,Sports,502.18
KitchenAid Pro-Series Blender,Home & Garden,718.96
Titleist Performance Baseball Glove,Sports,900.12
DeWalt Electric Tool Set,Home & Garden,133.93
Nestle Roasted Olive Oil,Grocery,12.59
Ashley Pro-Series Sofa,Home & Garden,296.97
Yeti Pro-Series Sofa,Home & Garden,130.34
Coca-Cola Family Size Organic Coffee,Grocery,17.72
Bose Ultra-Slim Wireless Earbuds,Electronics,583.56
KitchenAid Ergonomic Bed Frame,Home & Garden,263.13
Black+Decker Smart Bed Frame,Home & Garden,575.85
Ashley Heavy Duty Coffee Maker,Home & Garden,98.79
Wilson Official Size Water Bottle,Sports,446.21
Zara Premium Jeans,Apparel,42.3
Yeti Modern Blender,Home & Garden,88.16
H&M Casual Dress,Apparel,58.24
DeWalt Compact Vacuum Cleaner,Home & Garden,161.74
Yeti Modern Tool Set,Home & Garden,693.62
Nestle Gluten-Free Protein Bar,Grocery,13.44
Zara Classic Hoodie,Apparel,127.16
DeWalt Ergonomic Bed Frame,Home & Garden,360.97
HP Ultra-Slim Tablet,Electronics,1195.1
Kirkland Roasted Organic Coffee,Grocery,8.84
Puma Cotton Dress,Apparel,83.75
Coleman Performance Yoga Mat,Sports,123.89
Pepsi Roasted Sparkling Water,Grocery,14.48
Panasonic Bluetooth Smartphone 5G,Electronics,577.41
HP Max Wireless Earbuds,Electronics,948.26
Adidas Cotton Sweater,Apparel,48.53
Ralph Lauren Performance Dress,Apparel,20.88
Dell Plus Gaming Console,Electronics,1012.46
Callaway Official Size Dumbbells,Sports,443.16
Puma Performance T-Shirt,Apparel,135.47
Yeti Modern Coffee Maker,Home & Garden,254.74
KitchenAid Smart Grill,Home & Garden,347.2
IKEA Pro-Series Tool Set,Home & Garden,67.32
Dell Ultra-Slim Monitor,Electronics,1613.44
Under Armour Slim-Fit Dress,Apparel,79.71
Weber Stainless Steel Blender,Home & Garden,374.01
Weber Pro-Series Lawn Mower,Home & Garden,667.5
IKEA Electric Vacuum Cleaner,Home & Garden,443.19
Black+Decker Compact Blender,Home & Garden,360.67
Gap Classic Socks,Apparel,59.09
Panasonic Portable Wireless Earbuds,Electronics,2024.47
Yeti Ergonomic Lawn Mower,Home & Garden,409.87
Dell Ultra-Slim Wireless Earbuds,Electronics,1341.78
Gap Classic Shorts,Apparel,137.52
Pepsi Gluten-Free Mixed Nuts,Grocery,14.48
Coca-Cola Roasted Mixed Nuts,Grocery,16.95
KitchenAid Heavy Duty Grill,Home & Garden,170.62
Titleist Advanced Treadmill,Sports,213.38
Black+Decker Smart Vacuum Cleaner,Home & Garden,428.18
KitchenAid Compact Coffee Maker,Home & Garden,728.75
LG Advanced Tablet,Electronics,1358.39
Ralph Lauren Performance Running Shoes,Apparel,67.4
Great Value Gluten-Free Protein Bar,Grocery,19.71
Callaway Official Size Water Bottle,Sports,674.02
Nestle Family Size Sparkling Water,Grocery,7.04
Yeti Stainless Steel Sofa,Home & Garden,205.64
Puma Performance Sweater,Apparel,94.71
LG Advanced Laptop Pro,Electronics,1927.08
Pepsi Premium Protein Bar,Grocery,24.37
Kraft Gluten-Free Pasta,Grocery,6.4
Under Armour Athletic Sweater,Apparel,73.88
Adidas Casual Hoodie,Apparel,141.28
Dyson Modern Bed Frame,Home & Garden,759.52
Bose Plus Monitor,Electronics,2178.56
Kirkland Sugar-Free Organic Coffee,Grocery,13.63
Asus Portable Smartphone 5G,Electronics,1103.93
Coleman Advanced Yoga Mat,Sports,511.51
H&M Athletic Running Shoes,Apparel,24.86
Gap Premium Hoodie,Apparel,99.51
Black+Decker Stainless Steel Lawn Mower,Home & Garden,263.53
H&M Classic Running Shoes,Apparel,44.44
Dell Ultra-Slim Smartphone 5G,Electronics,1231.77
Puma Athletic Jeans,Apparel,40.13
Great Value Premium Pasta,Grocery,14.8
DeWalt Stainless Steel Sofa,Home & Garden,615.56
Yeti Electric Power Drill,Home & Garden,788.4
DeWalt Modern Cooler,Home & Garden,758.25
Kraft Family Size Pasta,Grocery,10.95
Adidas Vintage Running Shoes,Apparel,94.58
Kraft Fresh Cereal,Grocery,12.33
Zara Performance Jeans,Apparel,100.98
Dyson Pro-Series Grill,Home & Garden,155.12
Dyson Electric Lawn Mower,Home & Garden,448.42
Pepsi Natural Sparkling Water,Grocery,9.3
Apple Portable Wireless Earbuds,Electronics,1177.25
Nike Classic Sweater,Apparel,37.08
Puma Casual T-Shirt,Apparel,13.23
Ralph Lauren Cotton Hoodie,Apparel,101.12
Bowflex Official Size Water Bottle,Sports,413.64
Adidas Performance Shorts,Apparel,77.12
Samsung Advanced Wireless Earbuds,Electronics,1306.24
Titleist Official Size Basketball,Sports,27.57
Dell Advanced Digital Camera,Electronics,388.7
Weber Modern Coffee Maker,Home & Garden,412.17
Ralph Lauren Cotton Sneakers,Apparel,149.37
H&M Premium Jeans,Apparel,95.78
Wilson ProGrade Golf Clubs,Sports,554.4
Ralph Lauren Slim-Fit Running Shoes,Apparel,142.39
Zara Cotton Hoodie,Apparel,15.28
Zara Athletic T-Shirt,Apparel,138.33
IKEA Heavy Duty Bed Frame,Home & Garden,441.61
Ralph Lauren Cotton T-Shirt,Apparel,39.32
Levis Casual Jeans,Apparel,65.61
Wilson Advanced Treadmill,Sports,256.6
Puma Premium T-Shirt,Apparel,46.78
Gatorade Official Size Golf Clubs,Sports,647.64
Yeti Pro-Series Power Drill,Home & Garden,552.15
Kelloggs Organic Whole Wheat Bread,Grocery,10.25
Puma Casual Sweater,Apparel,143.58
Ralph Lauren Vintage Sweater,Apparel,23.46
Dell Advanced Gaming Console,Electronics,242.81
Rawlings Advanced Dumbbells,Sports,433.98
Great Value Organic Almond Milk,Grocery,24.47
Black+Decker Smart Cooler,Home & Garden,156.68
Puma Cotton T-Shirt,Apparel,148.09
Gap Classic Running Shoes,Apparel,42.19
Zara Cotton Sneakers,Apparel,111.86
H&M Athletic Sweater,Apparel,131.67
Zara Casual Shorts,Apparel,11.91
HP Max Gaming Console,Electronics,1760.08
Yeti Heavy Duty Sofa,Home & Garden,676.19
Coleman Advanced Water Bottle,Sports,59.1
Ashley Pro-Series Lawn Mower,Home & Garden,711.39
Ashley Ergonomic Tool Set,Home & Garden,443.87
Bose Lite Laptop Pro,Electronics,1637.2
Gap Performance Jacket,Apparel,94.42
Coleman Official Size Camping Tent,Sports,325.21
Yeti Heavy Duty Bed Frame,Home & Garden,129.31
Weber Ergonomic Cooler,Home & Garden,241.67
Dell Portable Gaming Console,Electronics,1079.82
Gap Casual Jeans,Apparel,39.54
HP Lite Laptop Pro,Electronics,679.94
